bias,closestFood,closestFoodNow,closestGhost,closestGhostNow,closestScaredGhost,closestScaredGhostNow,eatenByGhost,eatsCapsule,eatsFood,foodCount,foodWithinFiveSpaces,foodWithinNineSpaces,foodWithinThreeSpaces,furthestFood,numberAvailableActions,ratioCapsuleDistance,ratioFoodDistance,ratioGhostDistance,ratioScaredGhostDistance,label
1.0,1.0,0.4375,0.004545454545454545,0.0045662100456621,0.0502283105022831,0.0547945205479452,0.0,0.0,0.6490990163961821,0.5979381443298969,0.2692307692307692,0.288135593220339,0.14285714285714285,0.72,0.6,0.3428571428571428,0.13043478260869565,0.25,0.2820512820512821,0
1.0,0.29629629629629634,1.0,0.013636363636363636,0.0045662100456621,0.0502283105022831,0.0547945205479452,0.0,0.0,0.4526933346174933,0.6082474226804123,0.11538461538461539,0.288135593220339,0.07142857142857142,0.72,0.6,0.3428571428571428,1.0,0.75,0.2820512820512821,0
1.0,0.47222222222222227,1.0,0.00909090909090909,0.0045662100456621,0.0547945205479452,0.0547945205479452,0.0,0.0,0.3329943240534243,0.6082474226804123,0.23076923076923078,0.22033898305084745,0.14285714285714285,0.76,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,1
1.0,1.0,0.4375,0.00909090909090909,0.0091324200913242,0.05251141552511415,0.05251141552511415,0.0,0.0,0.8128733107893804,0.5979381443298969,0.2692307692307692,0.288135593220339,0.14285714285714285,0.72,0.6,0.3428571428571428,0.13043478260869565,0.3333333333333333,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.01818181818181818,0.0091324200913242,0.04794520547945205,0.05251141552511415,0.0,0.0,0.25302016900084756,0.6082474226804123,0.11538461538461539,0.288135593220339,0.07142857142857142,0.72,0.6,0.3428571428571428,1.0,0.6666666666666666,0.28,0
1.0,0.47222222222222227,1.0,0.013636363636363636,0.0091324200913242,0.05251141552511415,0.05251141552511415,0.0,0.0,0.35615949519415263,0.6082474226804123,0.23076923076923078,0.22033898305084745,0.14285714285714285,0.76,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.20833333333333337,0.625,0.01818181818181818,0.0091324200913242,0.0502283105022831,0.0547945205479452,0.0,0.0,0.44471506566201197,0.5979381443298969,0.19230769230769232,0.2033898305084746,0.07142857142857142,0.76,0.6,0.4600000000000001,0.8840579710144927,0.6666666666666666,0.2820512820512821,0
1.0,0.47222222222222227,0.625,0.00909090909090909,0.0091324200913242,0.0593607305936073,0.0547945205479452,0.0,0.0,0.4110403598082244,0.5979381443298969,0.3076923076923077,0.3559322033898305,0.35714285714285715,0.68,1.0,0.33999999999999997,0.42028985507246375,0.3333333333333333,0.3846153846153846,1
1.0,0.29629629629629634,0.625,0.013636363636363636,0.0091324200913242,0.0547945205479452,0.0547945205479452,0.0,0.0,0.47605210752699206,0.5979381443298969,0.2692307692307692,0.288135593220339,0.14285714285714285,0.72,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.01818181818181818,0.0091324200913242,0.05251141552511415,0.05707762557077625,0.0,0.0,0.23517668069594522,0.5979381443298969,0.2692307692307692,0.288135593220339,0.14285714285714285,0.72,0.6,0.46315789473684205,1.0,0.6666666666666666,0.2839506172839506,0
1.0,1.0,0.625,0.00909090909090909,0.0091324200913242,0.06164383561643835,0.05707762557077625,0.0,0.0,0.5940944515973907,0.5876288659793815,0.3076923076923077,0.423728813559322,0.35714285714285715,0.64,0.6,0.3368421052631579,0.18840579710144925,0.3333333333333333,0.38271604938271614,1
1.0,0.29629629629629634,1.0,0.01818181818181818,0.0091324200913242,0.05251141552511415,0.05707762557077625,0.0,0.0,0.26758880387388717,0.5979381443298969,0.34615384615384615,0.423728813559322,0.14285714285714285,0.64,0.6,0.3368421052631579,1.0,0.6666666666666666,0.2839506172839506,0
1.0,0.29629629629629634,1.0,0.01818181818181818,0.0091324200913242,0.06164383561643835,0.05707762557077625,0.0,0.0,0.3576879407598429,0.5979381443298969,0.2692307692307692,0.3389830508474576,0.42857142857142855,0.72,0.6,0.46315789473684205,1.0,0.6666666666666666,0.38271604938271614,0
1.0,0.47222222222222227,1.0,0.013636363636363636,0.0091324200913242,0.05707762557077625,0.05707762557077625,0.0,0.0,0.33558037721490147,0.5979381443298969,0.3076923076923077,0.3559322033898305,0.35714285714285715,0.68,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.01818181818181818,0.0091324200913242,0.0547945205479452,0.0593607305936073,0.0,0.0,0.3371077756906196,0.5876288659793815,0.2692307692307692,0.3389830508474576,0.2857142857142857,0.68,1.0,0.46666666666666673,1.0,0.6666666666666666,0.28571428571428575,0
1.0,1.0,0.625,0.00909090909090909,0.0091324200913242,0.0639269406392694,0.0593607305936073,0.0,0.0,0.6200159025635565,0.5773195876288659,0.34615384615384615,0.4576271186440678,0.2857142857142857,0.64,0.8,0.3333333333333333,0.18840579710144925,0.3333333333333333,0.38095238095238093,1
1.0,0.47222222222222227,1.0,0.013636363636363636,0.0091324200913242,0.0593607305936073,0.0593607305936073,0.0,0.0,0.343778018102096,0.5876288659793815,0.3076923076923077,0.423728813559322,0.35714285714285715,0.64,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.01818181818181818,0.0091324200913242,0.05707762557077625,0.06164383561643835,0.0,0.0,0.2542481705995086,0.5773195876288659,0.2692307692307692,0.4067796610169492,0.2857142857142857,0.64,0.6,0.4705882352941177,1.0,0.6666666666666666,0.28735632183908044,0
1.0,1.0,1.0,0.00909090909090909,0.0091324200913242,0.06621004566210045,0.06164383561643835,0.0,0.0,0.677104343010761,0.5670103092783505,0.38461538461538464,0.4745762711864407,0.2857142857142857,0.68,0.6,0.32941176470588235,0.30434782608695654,0.3333333333333333,0.37931034482758613,0
1.0,1.0,1.0,0.01818181818181818,0.0091324200913242,0.06621004566210045,0.06164383561643835,0.0,0.0,0.6091489349701003,0.5670103092783505,0.34615384615384615,0.3898305084745763,0.21428571428571427,0.68,0.6,0.4705882352941177,0.30434782608695654,0.6666666666666666,0.37931034482758613,1
1.0,0.47222222222222227,1.0,0.013636363636363636,0.0091324200913242,0.06164383561643835,0.06164383561643835,0.0,0.0,0.2689464722637468,0.5773195876288659,0.34615384615384615,0.4576271186440678,0.2857142857142857,0.64,0.8,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.01818181818181818,0.0182648401826484,0.0593607305936073,0.0639269406392694,0.0,0.0,0.4382950941686609,0.5670103092783505,0.3076923076923077,0.4406779661016949,0.21428571428571427,0.64,0.8,0.3333333333333333,0.6521739130434783,0.4,0.2888888888888889,0
1.0,1.0,0.625,0.02727272727272727,0.0182648401826484,0.0684931506849315,0.0639269406392694,0.0,0.0,0.8257149990478179,0.5567010309278351,0.34615384615384615,0.288135593220339,0.2857142857142857,0.72,0.6,0.46666666666666673,0.18840579710144925,0.6,0.37777777777777777,1
1.0,0.47222222222222227,1.0,0.022727272727272728,0.0182648401826484,0.0639269406392694,0.0639269406392694,0.0,0.0,0.5031743482492612,0.5670103092783505,0.34615384615384615,0.3898305084745763,0.21428571428571427,0.68,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,0.625,0.02727272727272727,0.0273972602739726,0.06164383561643835,0.06621004566210045,0.0,0.0,0.3346660599754877,0.5567010309278351,0.3076923076923077,0.3728813559322034,0.14285714285714285,0.68,0.6,0.3368421052631579,0.6521739130434783,0.42857142857142855,0.29032258064516125,0
1.0,0.47222222222222227,0.625,0.03636363636363636,0.0273972602739726,0.07077625570776255,0.06621004566210045,0.0,0.0,0.4737656923435593,0.5567010309278351,0.38461538461538464,0.2542372881355932,0.21428571428571427,0.76,1.0,0.46315789473684205,0.42028985507246375,0.5714285714285714,0.3763440860215053,1
1.0,0.29629629629629634,0.625,0.031818181818181815,0.0273972602739726,0.06621004566210045,0.06621004566210045,0.0,0.0,0.25975396836467884,0.5567010309278351,0.34615384615384615,0.288135593220339,0.2857142857142857,0.72,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.625,0.045454545454545456,0.0365296803652968,0.0639269406392694,0.0684931506849315,0.0,0.0,0.65906302098457,0.5463917525773195,0.23076923076923078,0.22033898305084745,0.07142857142857142,0.76,0.6,0.4600000000000001,0.18840579710144925,0.5555555555555556,0.2916666666666667,1
1.0,0.29629629629629634,1.0,0.03636363636363636,0.0365296803652968,0.0730593607305936,0.0684931506849315,0.0,0.0,0.30762372918695563,0.5567010309278351,0.46153846153846156,0.2711864406779661,0.5,0.8,0.6,0.33999999999999997,1.0,0.4444444444444444,0.375,0
1.0,0.29629629629629634,1.0,0.03636363636363636,0.0365296803652968,0.0639269406392694,0.0684931506849315,0.0,0.0,0.2882877553851558,0.5567010309278351,0.34615384615384615,0.288135593220339,0.2857142857142857,0.72,0.6,0.33999999999999997,1.0,0.4444444444444444,0.2916666666666667,0
1.0,0.29629629629629634,1.0,0.045454545454545456,0.0365296803652968,0.0730593607305936,0.0684931506849315,0.0,0.0,0.30923056097065255,0.5567010309278351,0.38461538461538464,0.23728813559322035,0.2857142857142857,0.8,0.6,0.4600000000000001,1.0,0.5555555555555556,0.375,0
1.0,0.47222222222222227,1.0,0.04090909090909091,0.0365296803652968,0.0684931506849315,0.0684931506849315,0.0,0.0,0.3025860123790053,0.5567010309278351,0.38461538461538464,0.2542372881355932,0.21428571428571427,0.76,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.32499999999999996,0.05454545454545454,0.045662100456621,0.05707762557077625,0.06164383561643835,0.0,0.0,0.7832914369033422,0.5360824742268041,0.038461538461538464,0.1864406779661017,0.0,0.8,0.6,0.45714285714285724,0.09565217391304348,0.5454545454545454,0.28735632183908044,1
1.0,0.29629629629629634,1.0,0.045454545454545456,0.045662100456621,0.06621004566210045,0.06164383561643835,0.0,0.0,0.2730286553789469,0.5463917525773195,0.34615384615384615,0.23728813559322035,0.14285714285714285,0.76,1.0,0.3428571428571428,1.0,0.45454545454545453,0.37931034482758613,0
1.0,0.47222222222222227,1.0,0.05,0.045662100456621,0.06164383561643835,0.06164383561643835,0.0,0.0,0.34919826172611035,0.5463917525773195,0.23076923076923078,0.22033898305084745,0.07142857142857142,0.76,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.15555555555555559,0.25,0.05454545454545454,0.0547945205479452,0.0593607305936073,0.0547945205479452,0.0,0.0,0.17929674917641403,0.5360824742268041,0.19230769230769232,0.2033898305084746,0.0,0.76,0.6,0.3454545454545455,0.5362318840579711,0.46153846153846156,0.3846153846153846,1
1.0,0.12037037037037038,0.25,0.05454545454545454,0.0547945205479452,0.0502283105022831,0.0547945205479452,0.0,0.0,0.29541183943587235,0.5360824742268041,0.07692307692307693,0.2033898305084746,0.0,0.76,0.8,0.3454545454545455,0.6521739130434783,0.46153846153846156,0.2820512820512821,0
1.0,0.12037037037037038,0.25,0.05909090909090909,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0,0.0,0.3463491465112791,0.5360824742268041,0.038461538461538464,0.1864406779661017,0.0,0.8,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.12037037037037038,0.32499999999999996,0.06363636363636363,0.0547945205479452,0.05251141552511415,0.05707762557077625,0.0,0.0,0.3643661236435197,0.5360824742268041,0.038461538461538464,0.1864406779661017,0.0,0.8,0.6,0.45714285714285724,0.7913043478260869,0.5384615384615384,0.2839506172839506,0
1.0,0.20833333333333337,0.32499999999999996,0.05454545454545454,0.0547945205479452,0.06164383561643835,0.05707762557077625,0.0,0.0,0.28130517403012234,0.5360824742268041,0.3076923076923077,0.22033898305084745,0.07142857142857142,0.76,1.0,0.3428571428571428,0.5130434782608696,0.46153846153846156,0.38271604938271614,1
1.0,0.15555555555555559,0.32499999999999996,0.05909090909090909,0.0547945205479452,0.05707762557077625,0.05707762557077625,0.0,0.0,0.4277704646250586,0.5360824742268041,0.19230769230769232,0.2033898305084746,0.0,0.76,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.15555555555555559,0.4375,0.05454545454545454,0.045662100456621,0.0547945205479452,0.0593607305936073,0.0,0.0,0.09105071736180304,0.5360824742268041,0.19230769230769232,0.2033898305084746,0.0,0.76,0.6,0.4600000000000001,0.8260869565217391,0.5454545454545454,0.28571428571428575,0
1.0,0.29629629629629634,0.4375,0.045454545454545456,0.045662100456621,0.0639269406392694,0.0593607305936073,0.0,0.0,0.3597285316899184,0.5360824742268041,0.38461538461538464,0.23728813559322035,0.35714285714285715,0.8,0.6,0.33999999999999997,0.4782608695652174,0.45454545454545453,0.38095238095238093,0
1.0,0.20833333333333337,0.4375,0.045454545454545456,0.045662100456621,0.0547945205479452,0.0593607305936073,0.0,0.0,0.2743263069247513,0.5360824742268041,0.2692307692307692,0.2542372881355932,0.14285714285714285,0.72,0.6,0.33999999999999997,0.6521739130434783,0.45454545454545453,0.28571428571428575,0
1.0,0.29629629629629634,0.4375,0.05454545454545454,0.045662100456621,0.0639269406392694,0.0593607305936073,0.0,0.0,0.15710109230841876,0.5360824742268041,0.3076923076923077,0.2033898305084746,0.14285714285714285,0.8,0.6,0.4600000000000001,0.4782608695652174,0.5454545454545454,0.38095238095238093,1
1.0,0.20833333333333337,0.4375,0.05,0.045662100456621,0.0593607305936073,0.0593607305936073,0.0,0.0,0.3043417370263389,0.5360824742268041,0.3076923076923077,0.22033898305084745,0.07142857142857142,0.76,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.20833333333333337,0.625,0.045454545454545456,0.045662100456621,0.05707762557077625,0.06164383561643835,0.0,0.0,0.32096913794481996,0.5360824742268041,0.3076923076923077,0.22033898305084745,0.07142857142857142,0.76,1.0,0.3428571428571428,0.8840579710144927,0.45454545454545453,0.28735632183908044,0
1.0,0.47222222222222227,0.625,0.05454545454545454,0.045662100456621,0.06621004566210045,0.06164383561643835,0.0,0.0,0.30391849857820763,0.5360824742268041,0.19230769230769232,0.1864406779661017,0.21428571428571427,0.84,0.8,0.45714285714285724,0.42028985507246375,0.5454545454545454,0.37931034482758613,1
1.0,0.29629629629629634,0.625,0.05,0.045662100456621,0.06164383561643835,0.06164383561643835,0.0,0.0,0.3819852315777234,0.5360824742268041,0.3076923076923077,0.2033898305084746,0.14285714285714285,0.8,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.05454545454545454,0.0547945205479452,0.0593607305936073,0.0639269406392694,0.0,0.0,0.2650581560674227,0.5360824742268041,0.15384615384615385,0.1694915254237288,0.14285714285714285,0.84,0.6,0.45454545454545453,1.0,0.46153846153846156,0.2888888888888889,0
1.0,1.0,0.625,0.06363636363636363,0.0547945205479452,0.0684931506849315,0.0639269406392694,0.0,0.0,0.816383844882353,0.5257731958762887,0.2692307692307692,0.1864406779661017,0.21428571428571427,0.88,0.6,0.3454545454545455,0.18840579710144925,0.5384615384615384,0.37777777777777777,1
1.0,0.29629629629629634,1.0,0.05454545454545454,0.0547945205479452,0.0593607305936073,0.0639269406392694,0.0,0.0,0.43265285042938667,0.5360824742268041,0.3076923076923077,0.2033898305084746,0.14285714285714285,0.8,0.6,0.3454545454545455,1.0,0.46153846153846156,0.2888888888888889,0
1.0,0.47222222222222227,1.0,0.05909090909090909,0.0547945205479452,0.0639269406392694,0.0639269406392694,0.0,0.0,0.2186454868226345,0.5360824742268041,0.19230769230769232,0.1864406779661017,0.21428571428571427,0.84,0.8,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.06363636363636363,0.0639269406392694,0.06164383561643835,0.06621004566210045,0.0,0.0,0.3831149797104853,0.5257731958762887,0.15384615384615385,0.1694915254237288,0.14285714285714285,0.84,0.8,0.45714285714285724,1.0,0.4666666666666667,0.29032258064516125,0
1.0,1.0,0.625,0.07272727272727272,0.0639269406392694,0.07077625570776255,0.06621004566210045,0.0,0.0,0.6067139586778243,0.5154639175257731,0.23076923076923078,0.1864406779661017,0.21428571428571427,0.92,0.6,0.3428571428571428,0.18840579710144925,0.5333333333333333,0.3763440860215053,1
1.0,0.47222222222222227,1.0,0.06818181818181818,0.0639269406392694,0.06621004566210045,0.06621004566210045,0.0,0.0,0.20818469545355453,0.5257731958762887,0.2692307692307692,0.1864406779661017,0.21428571428571427,0.88,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.06818181818181818,0.0684931506849315,1.0,1.0,0.0,0.0,0.3259818760014991,0.5154639175257731,0.23076923076923078,0.1694915254237288,0.14285714285714285,0.88,0.6,0.4600000000000001,1.0,0.46875,0.3333333333333333,0
1.0,1.0,0.625,0.07727272727272727,0.0684931506849315,1.0,1.0,0.0,0.0,0.7099075954209437,0.5051546391752577,0.19230769230769232,0.15254237288135594,0.2857142857142857,0.96,0.6,0.33999999999999997,0.18840579710144925,0.53125,0.3333333333333333,1
1.0,0.47222222222222227,1.0,0.07272727272727272,0.0684931506849315,1.0,1.0,0.0,0.0,0.3967142342536847,0.5154639175257731,0.23076923076923078,0.1864406779661017,0.21428571428571427,0.92,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.06818181818181818,0.0684931506849315,1.0,1.0,0.0,0.0,0.2751957838803616,0.5051546391752577,0.19230769230769232,0.1694915254237288,0.14285714285714285,0.92,0.6,0.46315789473684205,1.0,0.46875,0.3333333333333333,0
1.0,1.0,0.625,0.07727272727272727,0.0684931506849315,1.0,1.0,0.0,0.0,0.5391467731172132,0.4948453608247423,0.15384615384615385,0.13559322033898305,0.21428571428571427,1.0,0.6,0.3368421052631579,0.18840579710144925,0.53125,0.3333333333333333,1
1.0,0.47222222222222227,1.0,0.07272727272727272,0.0684931506849315,1.0,1.0,0.0,0.0,0.31389537084261676,0.5051546391752577,0.19230769230769232,0.15254237288135594,0.2857142857142857,0.96,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.06818181818181818,0.0684931506849315,1.0,1.0,0.0,0.0,0.29728214187532165,0.4948453608247423,0.15384615384615385,0.13559322033898305,0.21428571428571427,0.96,0.6,0.46666666666666673,1.0,0.46875,0.3333333333333333,0
1.0,1.0,0.625,0.06818181818181818,0.0684931506849315,1.0,1.0,0.0,0.0,0.7142237604562778,0.4845360824742268,0.11538461538461539,0.15254237288135594,0.21428571428571427,0.96,0.6,0.3333333333333333,0.18840579710144925,0.46875,0.3333333333333333,1
1.0,0.47222222222222227,1.0,0.07272727272727272,0.0684931506849315,1.0,1.0,0.0,0.0,0.4672772895490962,0.4948453608247423,0.15384615384615385,0.13559322033898305,0.21428571428571427,1.0,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.625,0.05909090909090909,0.0593607305936073,1.0,1.0,0.0,0.0,0.8268611991311686,0.4742268041237113,0.07692307692307693,0.1694915254237288,0.14285714285714285,0.92,0.6,0.32941176470588235,0.18840579710144925,0.4642857142857143,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.06818181818181818,0.0593607305936073,1.0,1.0,0.0,0.0,0.44678745084620264,0.4845360824742268,0.11538461538461539,0.11864406779661017,0.14285714285714285,1.0,0.6,0.4705882352941177,1.0,0.5357142857142857,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.06363636363636363,0.0593607305936073,1.0,1.0,0.0,0.0,0.3497511337533041,0.4845360824742268,0.11538461538461539,0.15254237288135594,0.21428571428571427,0.96,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.625,0.05,0.0502283105022831,1.0,1.0,0.0,0.0,0.6357508214520957,0.4639175257731959,0.11538461538461539,0.1864406779661017,0.07142857142857142,0.88,0.6,0.325,0.18840579710144925,0.4583333333333333,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.05909090909090909,0.0502283105022831,1.0,1.0,0.0,0.0,0.22408944004074527,0.4742268041237113,0.07692307692307693,0.13559322033898305,0.14285714285714285,0.96,0.6,0.47500000000000003,1.0,0.5416666666666666,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.05454545454545454,0.0502283105022831,1.0,1.0,0.0,0.0,0.25896528799077884,0.4742268041237113,0.07692307692307693,0.1694915254237288,0.14285714285714285,0.92,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.25,0.04090909090909091,0.0410958904109589,1.0,1.0,0.0,0.0,0.782346283954696,0.4536082474226804,0.11538461538461539,0.1864406779661017,0.0,0.84,0.6,0.48,0.07246376811594202,0.45,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.05,0.0410958904109589,1.0,1.0,0.0,0.0,0.2847997424935848,0.4639175257731959,0.038461538461538464,0.15254237288135594,0.07142857142857142,0.92,0.6,0.48,1.0,0.55,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.045454545454545456,0.0410958904109589,1.0,1.0,0.0,0.0,0.21511200712637715,0.4639175257731959,0.11538461538461539,0.1864406779661017,0.07142857142857142,0.88,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.20833333333333337,0.32499999999999996,0.045454545454545456,0.0410958904109589,1.0,1.0,0.0,0.0,0.29583589230405855,0.4536082474226804,0.15384615384615385,0.1694915254237288,0.14285714285714285,0.8,0.8,0.47500000000000003,0.5130434782608696,0.5,0.3333333333333333,1
1.0,0.12037037037037038,0.32499999999999996,0.04090909090909091,0.0410958904109589,1.0,1.0,0.0,0.0,0.3947627229338357,0.4536082474226804,0.07692307692307693,0.1694915254237288,0.0,0.88,0.6,0.325,0.7913043478260869,0.45,0.3333333333333333,0
1.0,0.15555555555555559,0.32499999999999996,0.045454545454545456,0.0410958904109589,1.0,1.0,0.0,0.0,0.3123710549727028,0.4536082474226804,0.11538461538461539,0.1864406779661017,0.0,0.84,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.15555555555555559,0.4375,0.04090909090909091,0.0365296803652968,1.0,1.0,0.0,0.0,0.3118134963816663,0.4536082474226804,0.11538461538461539,0.1864406779661017,0.0,0.84,0.6,0.32941176470588235,0.8260869565217391,0.5,0.3333333333333333,0
1.0,0.29629629629629634,0.4375,0.03636363636363636,0.0365296803652968,1.0,1.0,0.0,0.0,0.36073874758961716,0.4536082474226804,0.19230769230769232,0.23728813559322035,0.21428571428571427,0.76,0.6,0.32941176470588235,0.4782608695652174,0.4444444444444444,0.3333333333333333,1
1.0,0.15555555555555559,0.4375,0.045454545454545456,0.0365296803652968,1.0,1.0,0.0,0.0,0.2444459715830099,0.4536082474226804,0.11538461538461539,0.13559322033898305,0.0,0.84,0.6,0.4705882352941177,0.8260869565217391,0.5555555555555556,0.3333333333333333,0
1.0,0.20833333333333337,0.4375,0.04090909090909091,0.0365296803652968,1.0,1.0,0.0,0.0,0.25518414849616017,0.4536082474226804,0.15384615384615385,0.1694915254237288,0.14285714285714285,0.8,0.8,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.47222222222222227,0.625,0.02727272727272727,0.0273972602739726,1.0,1.0,0.0,0.0,0.22643096690172887,0.4536082474226804,0.23076923076923078,0.288135593220339,0.2857142857142857,0.72,1.0,0.325,0.42028985507246375,0.42857142857142855,0.3333333333333333,1
1.0,0.20833333333333337,0.625,0.03636363636363636,0.0273972602739726,1.0,1.0,0.0,0.0,0.4668434819227631,0.4536082474226804,0.15384615384615385,0.1694915254237288,0.14285714285714285,0.8,0.8,0.47500000000000003,0.8840579710144927,0.5714285714285714,0.3333333333333333,0
1.0,0.29629629629629634,0.625,0.031818181818181815,0.0273972602739726,1.0,1.0,0.0,0.0,0.20732161924006573,0.4536082474226804,0.19230769230769232,0.23728813559322035,0.21428571428571427,0.76,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,1.0,0.01818181818181818,0.0182648401826484,1.0,1.0,0.0,0.0,0.8546721314159363,0.44329896907216493,0.15384615384615385,0.2711864406779661,0.14285714285714285,0.68,0.6,0.48,0.30434782608695654,0.4,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.022727272727272728,0.0182648401826484,1.0,1.0,0.0,0.0,0.41395357543788897,0.4536082474226804,0.23076923076923078,0.2711864406779661,0.21428571428571427,0.76,0.6,0.32000000000000006,1.0,0.5,0.3333333333333333,0
1.0,1.0,1.0,0.022727272727272728,0.0182648401826484,1.0,1.0,0.0,0.0,0.7284074361374218,0.44329896907216493,0.2692307692307692,0.3389830508474576,0.2857142857142857,0.68,0.6,0.32000000000000006,0.30434782608695654,0.5,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.02727272727272727,0.0182648401826484,1.0,1.0,0.0,0.0,0.24940351638087346,0.4536082474226804,0.19230769230769232,0.23728813559322035,0.21428571428571427,0.76,0.6,0.48,1.0,0.6,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.022727272727272728,0.0182648401826484,1.0,1.0,0.0,0.0,0.22267853674858837,0.4536082474226804,0.23076923076923078,0.288135593220339,0.2857142857142857,0.72,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.625,0.013636363636363636,0.0136986301369863,1.0,1.0,0.0,0.0,0.7166817932291822,0.4329896907216495,0.3076923076923077,0.3728813559322034,0.2857142857142857,0.64,0.6,0.31428571428571433,0.18840579710144925,0.375,0.3333333333333333,1
1.0,0.47222222222222227,1.0,0.01818181818181818,0.0136986301369863,1.0,1.0,0.0,0.0,0.028177594299575053,0.44329896907216493,0.19230769230769232,0.2711864406779661,0.21428571428571427,0.72,1.0,0.4857142857142857,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.01818181818181818,0.0136986301369863,1.0,1.0,0.0,0.0,0.39853879863628516,0.44329896907216493,0.2692307692307692,0.3389830508474576,0.2857142857142857,0.68,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.625,0.013636363636363636,0.0045662100456621,1.0,1.0,0.0,0.0,0.6258238248487162,0.422680412371134,0.4230769230769231,0.423728813559322,0.2857142857142857,0.6,0.6,0.30769230769230776,0.18840579710144925,0.75,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.013636363636363636,0.0045662100456621,1.0,1.0,0.0,0.0,0.40380624662901193,0.4329896907216495,0.23076923076923078,0.3220338983050847,0.21428571428571427,0.68,0.6,0.4923076923076923,1.0,0.75,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.00909090909090909,0.0045662100456621,1.0,1.0,0.0,0.0,0.3486124506498564,0.4329896907216495,0.3076923076923077,0.3728813559322034,0.2857142857142857,0.64,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.625,0.022727272727272728,0.0136986301369863,1.0,1.0,0.0,0.0,0.8440481451830683,0.41237113402061853,0.5,0.5084745762711864,0.35714285714285715,0.56,0.6,0.3,0.18840579710144925,0.625,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.013636363636363636,0.0136986301369863,1.0,1.0,0.0,0.0,0.4020389604563805,0.422680412371134,0.2692307692307692,0.3559322033898305,0.21428571428571427,0.64,0.6,0.49999999999999994,1.0,0.375,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.01818181818181818,0.0136986301369863,1.0,1.0,0.0,0.0,0.43491014550454776,0.422680412371134,0.4230769230769231,0.423728813559322,0.2857142857142857,0.6,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
